run_id,stage,params_json,trades,win_rate,non_loss_rate,profit_factor,net_profit,max_drawdown,sharpe_ratio,annual_return,composite_score,elapsed_sec
s2_b894e9e9,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.0, ""consensus_confirm_weight"": 5.0, ""consensus_manage_weight"": 2.5, ""consensus_other_weight"": 3.0}",1709,60.38,68.91,2.87,1309428.0,1.56,5.26,43.65,2.8252,53.3
s2_bfa13bd4,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 3.0, ""consensus_entry_weight"": 0.5, ""consensus_confirm_weight"": 4.0, ""consensus_manage_weight"": 1.5, ""consensus_other_weight"": 3.0}",1645,61.99,71.18,3.4,1368276.0,1.44,5.82,45.61,3.351,52.6
s2_b08b87f4,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 2.0, ""consensus_entry_weight"": 1.0, ""consensus_confirm_weight"": 2.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 3.0}",145,71.34,78.3,6.32,207580.0,0.57,2.81,6.92,6.0745,54.0
s2_a0a8c83b,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 5.0, ""consensus_entry_weight"": 3.5, ""consensus_confirm_weight"": 5.0, ""consensus_manage_weight"": 1.5, ""consensus_other_weight"": 3.0}",1901,55.58,64.89,2.12,952130.0,2.32,4.2,31.74,2.0708,49.0
s2_97cc7f52,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 3.0, ""consensus_entry_weight"": 1.0, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 2.0}",1370,64.91,74.48,4.41,1267902.0,1.03,6.38,42.26,4.3646,56.0
s2_0dcd41f8,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 4.0, ""consensus_entry_weight"": 3.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 1.5, ""consensus_other_weight"": 0.5}",1609,61.7,71.1,3.33,1199528.0,1.4,5.89,39.98,3.2834,54.9
s2_434a0df3,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 3.0, ""consensus_entry_weight"": 1.0, ""consensus_confirm_weight"": 2.0, ""consensus_manage_weight"": 2.5, ""consensus_other_weight"": 0.5}",666,70.2,79.19,5.01,744427.0,1.46,5.16,24.81,4.9369,55.3
s2_82fb6581,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 4.0, ""consensus_entry_weight"": 3.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 1.0, ""consensus_other_weight"": 2.0}",1609,61.7,71.1,3.33,1199528.0,1.4,5.89,39.98,3.2834,54.4
s2_e99d95c2,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 5.0, ""consensus_entry_weight"": 2.5, ""consensus_confirm_weight"": 2.0, ""consensus_manage_weight"": 1.0, ""consensus_other_weight"": 0.5}",1591,61.72,71.53,3.4,1237406.0,1.45,5.99,41.25,3.3507,52.3
s2_9846f25d,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 5.0, ""consensus_entry_weight"": 0.5, ""consensus_confirm_weight"": 4.0, ""consensus_manage_weight"": 1.5, ""consensus_other_weight"": 3.0}",1849,57.97,66.79,2.45,1083312.0,1.98,4.9,36.11,2.4015,50.0
s2_046c832f,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 3.0, ""consensus_entry_weight"": 2.5, ""consensus_confirm_weight"": 2.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 0.5}",666,70.2,79.19,5.01,744427.0,1.46,5.16,24.81,4.9369,58.2
s2_3fd2c9a6,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 4.0, ""consensus_entry_weight"": 0.5, ""consensus_confirm_weight"": 5.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 2.0}",1867,57.15,66.22,2.34,1099655.0,1.98,4.68,36.66,2.2937,52.7
s2_340ae992,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 1.0, ""consensus_entry_weight"": 0.5, ""consensus_confirm_weight"": 1.0, ""consensus_manage_weight"": 1.5, ""consensus_other_weight"": 2.0}",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4
s2_02424dc5,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 4.0, ""consensus_entry_weight"": 2.5, ""consensus_confirm_weight"": 5.0, ""consensus_manage_weight"": 0.5, ""consensus_other_weight"": 2.0}",1867,57.15,66.22,2.34,1099655.0,1.98,4.68,36.66,2.2937,50.6
s2_f9ea3558,2,"{""timeframes"": [""M15"", ""H1"", ""H4"", ""D1""], ""regime_detection_tf"": ""H1"", ""htf_alignment_tfs"": [""H4"", ""D1""], ""consensus_threshold"": 5.5, ""consensus_primary_weight"": 1.0, ""consensus_entry_weight"": 2.5, ""consensus_confirm_weight"": 3.0, ""consensus_manage_weight"": 1.0, ""consensus_other_weight"": 2.0}",529,70.82,77.71,5.12,502041.0,1.06,4.65,16.73,5.0657,54.7
